Pattern,Engine,Input_Size,Time_ns,Time_std,Time_min,Time_max,Time_median,Time_ci_lower,Time_ci_upper,Matches
Adversarial/alt_8_words,Hyperscan,5,34.28,0.85,33.41,37.19,33.96,34.06,34.50,10000
Adversarial/alt_8_words,PCRE2,5,25.57,0.60,23.88,27.06,25.41,25.42,25.73,10000
Adversarial/alt_8_words,RE2,5,55.00,0.88,53.79,58.29,55.00,54.77,55.23,10000
Adversarial/alt_8_words,std::regex,5,223.69,5.51,212.97,237.34,224.26,222.26,225.11,2000
Adversarial/alt_empty,CTRE,0,1.01,0.30,0.81,2.52,0.89,0.93,1.08,10000
Adversarial/alt_empty,Hyperscan,0,24.74,0.73,24.08,26.44,24.38,24.55,24.93,10000
Adversarial/alt_empty,PCRE2,0,19.30,0.55,18.83,20.77,19.03,19.16,19.45,10000
Adversarial/alt_empty,RE2,0,28.89,0.72,28.16,30.54,28.51,28.71,29.08,10000
Adversarial/alt_empty,std::regex,0,72.01,4.93,68.16,87.75,69.66,70.73,73.28,2000
Adversarial/alt_seq_4,CTRE,4,5.71,0.97,4.66,8.54,5.37,5.46,5.96,10000
Adversarial/alt_seq_4,Hyperscan,4,31.90,0.86,30.85,33.76,31.70,31.68,32.12,10000
Adversarial/alt_seq_4,PCRE2,4,34.06,1.00,32.59,36.73,33.69,33.80,34.32,10000
Adversarial/alt_seq_4,RE2,4,38.61,0.77,37.51,40.86,38.54,38.41,38.81,10000
Adversarial/alt_seq_4,std::regex,4,163.15,6.08,148.26,174.50,163.36,161.58,164.72,2000
Adversarial/alt_types_10,CTRE,10,4.55,0.21,4.32,5.04,4.46,4.50,4.60,10000
Adversarial/alt_types_10,Hyperscan,10,4.18,0.18,4.08,5.48,4.13,4.13,4.23,0
Adversarial/alt_types_10,PCRE2,10,15.69,0.50,15.35,17.38,15.52,15.57,15.82,0
Adversarial/alt_types_10,RE2,10,28.85,0.61,28.21,30.18,28.62,28.70,29.01,0
Adversarial/alt_types_10,std::regex,10,62.15,9.36,55.50,110.66,58.83,59.73,64.57,0
Adversarial/alt_varied,CTRE,2,3.77,0.76,2.70,5.91,3.61,3.57,3.96,10000
Adversarial/alt_varied,Hyperscan,2,4.29,0.58,4.07,8.03,4.13,4.14,4.44,0
Adversarial/alt_varied,PCRE2,2,15.82,0.56,15.36,17.19,15.51,15.68,15.97,0
Adversarial/alt_varied,RE2,2,26.83,1.59,25.78,37.22,26.29,26.42,27.24,0
Adversarial/alt_varied,std::regex,2,59.00,4.85,56.42,89.70,56.98,57.75,60.25,0
Adversarial/alt_words,CTRE,3,3.07,0.41,2.53,4.43,2.96,2.96,3.17,10000
Adversarial/alt_words,Hyperscan,3,32.62,0.85,31.67,35.11,32.30,32.40,32.84,10000
Adversarial/alt_words,PCRE2,3,24.98,0.73,22.66,26.81,25.00,24.79,25.17,10000
Adversarial/alt_words,RE2,3,36.95,0.62,35.86,39.16,36.78,36.79,37.11,10000
Adversarial/alt_words,std::regex,3,136.16,2.94,132.08,141.90,135.34,135.40,136.91,2000
Adversarial/any_2,CTRE,2,0.72,0.14,0.68,1.33,0.69,0.68,0.76,10000
Adversarial/any_2,Hyperscan,2,28.82,0.92,27.90,31.11,28.34,28.58,29.06,10000
Adversarial/any_2,PCRE2,2,17.60,0.64,17.21,20.59,17.29,17.43,17.76,10000
Adversarial/any_2,RE2,2,32.14,0.82,31.08,34.12,31.73,31.92,32.35,10000
Adversarial/any_2,std::regex,2,71.56,3.56,68.97,87.38,69.97,70.64,72.48,2000
Adversarial/any_char,CTRE,1,0.56,0.00,0.55,0.56,0.56,0.56,0.56,10000
Adversarial/any_char,Hyperscan,1,27.54,0.89,26.65,30.58,27.09,27.31,27.77,10000
Adversarial/any_char,PCRE2,1,18.08,0.78,17.37,21.92,17.63,17.88,18.29,10000
Adversarial/any_char,RE2,1,28.54,0.73,27.56,30.09,28.43,28.35,28.72,10000
Adversarial/any_char,std::regex,1,66.54,2.75,64.16,73.50,65.43,65.83,67.25,2000
Adversarial/bound_1_2,CTRE,2,1.10,0.27,0.97,2.85,1.02,1.03,1.17,10000
Adversarial/bound_1_2,Hyperscan,2,30.87,1.00,29.87,34.86,30.30,30.61,31.12,10000
Adversarial/bound_1_2,PCRE2,2,19.84,0.59,19.23,21.39,19.56,19.69,19.99,10000
Adversarial/bound_1_2,RE2,2,31.76,0.72,31.05,33.24,31.37,31.58,31.95,10000
Adversarial/bound_1_2,std::regex,2,80.11,3.40,76.97,90.27,78.80,79.23,80.99,2000
Adversarial/bounded_1,CTRE,1,0.72,0.01,0.71,0.74,0.72,0.72,0.72,10000
Adversarial/bounded_1,Hyperscan,1,27.52,0.92,26.65,30.08,27.20,27.29,27.76,10000
Adversarial/bounded_1,PCRE2,1,17.95,0.51,17.36,19.54,17.66,17.82,18.08,10000
Adversarial/bounded_1,RE2,1,28.89,1.02,27.63,33.72,28.84,28.63,29.15,10000
Adversarial/bounded_1,std::regex,1,67.60,2.56,65.49,76.26,66.68,66.94,68.26,2000
Adversarial/bounded_seq_6,CTRE,6,2.27,0.19,2.20,3.44,2.21,2.22,2.32,10000
Adversarial/bounded_seq_6,Hyperscan,6,35.68,1.11,34.17,37.98,35.80,35.39,35.97,10000
Adversarial/bounded_seq_6,PCRE2,6,18.58,0.71,17.99,20.61,18.10,18.40,18.77,10000
Adversarial/bounded_seq_6,RE2,6,45.07,1.14,43.17,47.62,45.02,44.78,45.37,10000
Adversarial/bounded_seq_6,std::regex,6,98.93,4.29,91.09,108.95,99.39,97.82,100.04,2000
Adversarial/bounded_short,CTRE,3,1.90,0.34,1.67,3.74,1.77,1.81,1.99,10000
Adversarial/bounded_short,Hyperscan,3,33.06,0.80,32.04,35.19,32.89,32.85,33.27,10000
Adversarial/bounded_short,PCRE2,3,21.58,0.46,20.89,22.87,21.35,21.46,21.70,10000
Adversarial/bounded_short,RE2,3,35.95,0.52,35.21,36.84,35.91,35.82,36.09,10000
Adversarial/bounded_short,std::regex,3,92.42,2.39,89.29,97.93,91.86,91.80,93.03,2000
Adversarial/capture_3,CTRE,3,1.94,0.31,1.87,3.76,1.88,1.86,2.02,10000
Adversarial/capture_3,Hyperscan,3,30.06,0.76,29.10,32.23,29.86,29.86,30.26,10000
Adversarial/capture_3,PCRE2,3,22.92,1.00,22.16,27.62,22.55,22.67,23.18,10000
Adversarial/capture_3,RE2,3,35.36,1.03,34.21,39.63,35.31,35.09,35.62,10000
Adversarial/capture_3,std::regex,3,109.97,3.06,106.04,119.89,109.19,109.18,110.76,2000
Adversarial/capture_5,CTRE,5,2.74,0.25,2.69,4.07,2.70,2.68,2.81,10000
Adversarial/capture_5,Hyperscan,5,33.41,0.89,32.43,35.44,33.06,33.18,33.64,10000
Adversarial/capture_5,PCRE2,5,26.11,1.01,25.28,32.24,25.96,25.85,26.37,10000
Adversarial/capture_5,RE2,5,41.87,0.80,40.38,43.75,42.01,41.67,42.08,10000
