Pattern,Engine,Input_Size,Time_ns,Time_std,Time_min,Time_max,Time_median,Time_ci_lower,Time_ci_upper,Matches
Production/http_method,Hyperscan,4096,8894.34,8.27,8883.77,8904.18,8892.84,8884.07,8904.61,10000
Production/http_method,Hyperscan,512,1208.15,3.4,1204.27,1212.82,1208.6,1203.93,1212.36,10000
Production/http_method,Hyperscan,64,146.84,9.37,142.3,163.6,142.78,135.2,158.48,10000
Production/http_method,Hyperscan,8192,17678.69,16.66,17655.02,17697.17,17683.42,17658.0,17699.37,10000
Production/http_method,PCRE2,1024,305.22,0.95,304.13,306.31,304.98,304.04,306.4,10000
Production/http_method,PCRE2,128,57.32,0.42,56.7,57.67,57.57,56.79,57.85,10000
Production/http_method,PCRE2,16,26.45,0.48,26.07,27.26,26.41,25.86,27.05,10000
Production/http_method,PCRE2,16384,4438.38,5.01,4433.8,4445.97,4439.06,4432.16,4444.61,10000
Production/http_method,PCRE2,2048,581.09,0.73,579.99,581.79,581.02,580.19,581.99,10000
Production/http_method,PCRE2,256,91.94,0.37,91.47,92.44,91.84,91.48,92.41,10000
Production/http_method,PCRE2,32,30.33,1.4,28.13,31.67,30.85,28.59,32.07,10000
Production/http_method,PCRE2,32768,8860.21,7.77,8850.85,8869.24,8863.59,8850.56,8869.86,10000
Production/http_method,PCRE2,4096,1146.9,31.52,1131.29,1203.23,1134.16,1107.77,1186.04,10000
Production/http_method,PCRE2,512,165.83,0.71,164.85,166.76,165.77,164.95,166.71,10000
Production/http_method,PCRE2,64,40.54,0.61,39.88,41.51,40.51,39.79,41.29,10000
Production/http_method,PCRE2,8192,2234.82,2.47,2232.1,2237.64,2235.4,2231.75,2237.89,10000
Production/http_method,RE2,1024,1530.94,34.48,1497.17,1585.28,1521.73,1488.12,1573.75,10000
Production/http_method,RE2,128,235.42,3.67,231.34,241.33,234.78,230.87,239.97,10000
Production/http_method,RE2,16,78.12,0.24,77.81,78.39,78.19,77.82,78.42,10000
Production/http_method,RE2,16384,23368.23,134.49,23216.93,23525.83,23308.26,23201.24,23535.23,10000
Production/http_method,RE2,2048,2945.44,10.43,2927.67,2954.74,2948.81,2932.49,2958.39,10000
Production/http_method,RE2,256,413.62,3.33,410.02,418.04,413.8,409.48,417.75,10000
Production/http_method,RE2,32,98.76,0.68,97.99,99.41,99.06,97.91,99.6,10000
Production/http_method,RE2,32768,46720.99,309.6,46443.51,47073.05,46550.9,46336.57,47105.4,10000
Production/http_method,RE2,4096,5885.13,22.66,5858.0,5912.47,5875.55,5856.99,5913.28,10000
Production/http_method,RE2,512,784.71,10.83,772.54,798.52,788.57,771.27,798.15,10000
Production/http_method,RE2,64,146.1,5.56,142.01,155.71,144.16,139.21,153.0,10000
Production/http_method,RE2,8192,11683.6,118.67,11582.11,11875.34,11634.65,11536.25,11830.95,10000
Production/http_method,std::regex,1024,17265.68,1415.92,16008.2,19063.85,16727.5,15507.59,19023.78,2000
Production/http_method,std::regex,128,2167.78,258.62,1827.25,2541.19,2176.48,1846.66,2488.9,2000
Production/http_method,std::regex,16,313.88,2.11,311.93,317.1,313.37,311.27,316.5,2000
Production/http_method,std::regex,2048,39797.24,2554.14,36795.72,43454.04,39681.92,36625.85,42968.62,2000
Production/http_method,std::regex,256,4290.51,401.48,3757.41,4780.96,4332.46,3792.01,4789.01,2000
Production/http_method,std::regex,32,712.35,33.37,657.05,735.76,732.14,670.91,753.79,2000
Production/http_method,std::regex,4096,97083.29,5462.41,91914.43,106068.23,96400.26,90300.81,103865.77,2000
Production/http_method,std::regex,512,8423.01,636.04,7723.43,9183.58,8204.62,7633.26,9212.75,2000
Production/http_method,std::regex,64,1117.66,197.37,944.39,1338.31,1002.65,872.58,1362.73,2000
Production/http_method,std::regex,8192,220451.51,8378.21,206335.09,227820.31,222779.62,210048.59,230854.42,2000
Production/key_value,CTRE,1024,560.96,2.82,558.34,564.66,560.42,557.46,564.46,10000
Production/key_value,CTRE,128,71.31,0.23,71.02,71.65,71.27,71.03,71.6,10000
Production/key_value,CTRE,16,7.99,0.22,7.89,8.38,7.9,7.73,8.26,10000
Production/key_value,CTRE,16384,8892.22,12.29,8881.88,8913.49,8888.49,8876.97,8907.48,10000
Production/key_value,CTRE,2048,1118.58,3.37,1115.01,1123.85,1118.06,1114.4,1122.77,10000
Production/key_value,CTRE,256,142.96,0.72,142.39,143.86,142.52,142.07,143.86,10000
Production/key_value,CTRE,32,17.0,0.16,16.9,17.27,16.91,16.8,17.2,10000
Production/key_value,CTRE,32768,17782.65,25.48,17758.73,17819.79,17770.51,17751.02,17814.29,10000
Production/key_value,CTRE,4096,2220.64,2.07,2217.84,2222.49,2221.3,2218.08,2223.21,10000
Production/key_value,CTRE,512,287.31,0.95,286.4,288.93,287.08,286.13,288.49,10000
Production/key_value,CTRE,64,35.39,0.42,34.69,35.8,35.46,34.87,35.91,10000
Production/key_value,CTRE,8192,4435.83,16.62,4424.35,4464.4,4429.36,4415.2,4456.46,10000
Production/key_value,Hyperscan,1024,586.41,1.13,584.97,588.08,586.15,585.01,587.81,10000
Production/key_value,Hyperscan,128,107.48,0.55,106.86,108.23,107.33,106.8,108.17,10000
Production/key_value,Hyperscan,16,52.88,0.18,52.68,53.05,52.98,52.66,53.11,10000
Production/key_value,Hyperscan,16384,8805.82,9.54,8798.23,8822.3,8802.91,8793.97,8817.67,10000
Production/key_value,Hyperscan,2048,1138.06,3.01,1134.92,1141.49,1137.42,1134.31,1141.8,10000
Production/key_value,Hyperscan,256,175.44,0.76,174.18,176.14,175.69,174.49,176.39,10000
Production/key_value,Hyperscan,32,83.91,0.77,83.0,85.0,83.9,82.96,84.86,10000
Production/key_value,Hyperscan,32768,17571.39,9.62,17554.73,17579.5,17573.97,17559.44,17583.34,10000
Production/key_value,Hyperscan,4096,2230.5,1.54,2228.8,2232.27,2230.43,2228.59,2232.4,10000
Production/key_value,Hyperscan,512,311.31,0.55,310.75,311.93,311.27,310.63,311.99,10000
Production/key_value,Hyperscan,64,74.42,1.05,73.39,75.64,73.97,73.12,75.72,10000
Production/key_value,Hyperscan,8192,4423.58,5.88,4418.74,4433.43,4422.7,4416.27,4430.88,10000
Production/key_value,PCRE2,1024,453.31,1.78,451.27,456.08,453.22,451.1,455.52,10000
Production/key_value,PCRE2,128,68.48,0.53,68.0,69.3,68.39,67.82,69.13,10000
Production/key_value,PCRE2,16,23.67,0.3,23.38,24.05,23.52,23.29,24.04,10000
Production/key_value,PCRE2,16384,6908.71,3.6,6903.14,6912.55,6909.46,6904.24,6913.18,10000
Production/key_value,PCRE2,2048,896.42,3.05,893.2,901.11,895.23,892.63,900.2,10000
Production/key_value,PCRE2,256,121.9,0.6,121.4,122.6,121.52,121.15,122.65,10000
Production/key_value,PCRE2,32,29.79,0.7,29.24,30.94,29.69,28.93,30.66,10000
Production/key_value,PCRE2,32768,13900.4,19.6,13882.91,13923.01,13892.94,13876.06,13924.74,10000
Production/key_value,PCRE2,4096,1752.43,5.39,1744.14,1759.21,1753.19,1745.74,1759.13,10000
Production/key_value,PCRE2,512,228.73,0.47,228.21,229.34,228.58,228.15,229.31,10000
Production/key_value,PCRE2,64,42.63,0.77,41.79,43.67,42.48,41.68,43.58,10000
Production/key_value,PCRE2,8192,3474.12,4.37,3468.67,3478.41,3475.74,3468.69,3479.55,10000
Production/key_value,RE2,1024,1511.14,20.84,1493.8,1545.98,1502.61,1485.26,1537.02,10000
Production/key_value,RE2,128,232.74,7.15,227.11,244.54,229.08,223.86,241.63,10000
Production/key_value,RE2,16,74.88,0.35,74.47,75.25,74.78,74.45,75.31,10000
Production/key_value,RE2,16384,23157.17,30.11,23121.84,23192.39,23159.61,23119.78,23194.55,10000
Production/key_value,RE2,2048,2934.28,11.77,2920.28,2949.69,2937.15,2919.67,2948.89,10000
Production/key_value,RE2,256,408.78,4.41,405.26,416.17,408.02,403.3,414.26,10000
Production/key_value,RE2,32,94.09,1.31,92.68,96.24,93.75,92.46,95.72,10000
Production/key_value,RE2,32768,46820.53,128.75,46699.04,46978.99,46762.39,46660.67,46980.4,10000
Production/key_value,RE2,4096,5836.02,22.79,5816.8,5868.0,5821.51,5807.72,5864.33,10000
Production/key_value,RE2,512,771.64,4.75,764.73,776.29,771.72,765.74,777.54,10000
Production/key_value,RE2,64,137.67,0.29,137.37,138.07,137.64,137.3,138.03,10000
Production/key_value,RE2,8192,13248.9,3306.33,11735.3,19163.23,11766.46,9143.55,17354.26,10000
Production/key_value,std::regex,1024,22754.6,1503.3,21274.46,25275.76,22516.26,20888.01,24621.18,2000
Production/key_value,std::regex,128,2647.74,16.54,2623.93,2668.67,2645.34,2627.2,2668.27,2000
Production/key_value,std::regex,16,312.85,6.67,302.45,319.05,314.65,304.57,321.12,2000
Production/key_value,std::regex,2048,47572.26,3727.02,44875.5,54048.01,46323.01,42944.56,52199.97,2000
Production/key_value,std::regex,256,5315.88,183.92,5171.81,5632.41,5267.3,5087.51,5544.25,2000
Production/key_value,std::regex,32,620.94,31.7,577.04,654.57,627.85,581.59,660.3,2000
Production/key_value,std::regex,4096,99043.2,2254.94,95864.67,101708.45,99157.28,96243.33,101843.07,2000
Production/key_value,std::regex,512,10909.96,394.1,10597.6,11477.44,10691.91,10420.62,11399.31,2000
Production/key_value,std::regex,64,1295.19,2.55,1291.87,1298.93,1294.67,1292.02,1298.35,2000
Production/key_value,std::regex,8192,215915.31,11654.21,199897.57,226892.82,217525.13,201444.7,230385.93,2000
Production/letters_digits,CTRE,1024,560.43,0.84,559.37,561.33,560.2,559.38,561.48,10000
Production/letters_digits,CTRE,128,73.97,7.58,70.2,87.51,70.91,64.56,83.38,10000
Production/letters_digits,CTRE,16,10.31,0.0,10.31,10.31,10.31,0.0,,10000
Production/letters_digits,CTRE,16384,8814.7,35.61,8785.34,8869.58,8794.64,8770.49,8858.91,10000
Production/letters_digits,CTRE,2048,1110.99,2.54,1108.7,1114.47,1109.99,1107.84,1114.15,10000
Production/letters_digits,CTRE,256,145.53,8.7,140.78,161.03,141.87,134.73,156.33,10000
Production/letters_digits,CTRE,32,19.06,0.33,18.74,19.53,19.08,18.65,19.47,10000
Production/letters_digits,CTRE,32768,17582.56,10.88,17573.3,17598.88,17577.64,17569.05,17596.07,10000
Production/letters_digits,CTRE,4096,2210.14,7.39,2205.66,2223.14,2206.67,2200.96,2219.32,10000
Production/letters_digits,CTRE,512,294.82,18.69,285.56,328.23,286.5,271.61,318.03,10000
Production/letters_digits,CTRE,64,36.26,0.82,35.61,37.65,36.09,35.24,37.28,10000
Production/letters_digits,CTRE,8192,4403.03,3.79,4399.35,4408.62,4403.14,4398.32,4407.73,10000
Production/letters_digits,Hyperscan,1024,586.84,0.47,586.05,587.28,586.93,586.26,587.43,10000
Production/letters_digits,Hyperscan,128,107.81,1.92,106.21,110.86,107.09,105.43,110.19,10000
Production/letters_digits,Hyperscan,16,53.53,0.93,52.52,54.85,53.52,52.38,54.69,10000
