Pattern,Engine,Input_Size,Time_ns,Matches
Complex/key_value,PCRE2,8192,3484.69,10000
Complex/key_value,Hyperscan,8192,4419.79,10000
Complex/key_value,std::regex,8192,241546.32,2000
Complex/key_value,CTRE-SIMD,16384,365.82,10000
Complex/key_value,RE2,16384,23063.47,10000
Complex/key_value,PCRE2,16384,6905.79,10000
Complex/key_value,Hyperscan,16384,8793.14,10000
Complex/key_value,CTRE-SIMD,32768,808.96,10000
Complex/key_value,RE2,32768,46601.3,10000
Complex/key_value,PCRE2,32768,13894.33,10000
Complex/key_value,Hyperscan,32768,17566.17,10000
Complex/http_method,CTRE-SIMD,16,11.76,10000
Complex/http_method,RE2,16,78.04,10000
Complex/http_method,PCRE2,16,26.63,10000
Complex/http_method,Hyperscan,16,54.13,10000
Complex/http_method,std::regex,16,325.67,2000
Complex/http_method,CTRE-SIMD,32,21.33,10000
Complex/http_method,RE2,32,97.24,10000
Complex/http_method,PCRE2,32,31.03,10000
Complex/http_method,Hyperscan,32,92.83,10000
Complex/http_method,std::regex,32,740.68,2000
Complex/http_method,CTRE-SIMD,64,16.14,10000
Complex/http_method,RE2,64,143.03,10000
Complex/http_method,PCRE2,64,40.24,10000
Complex/http_method,Hyperscan,64,142.84,10000
Complex/http_method,std::regex,64,1414.17,2000
Complex/http_method,CTRE-SIMD,128,19.24,10000
Complex/http_method,RE2,128,232.05,10000
Complex/http_method,PCRE2,128,57.42,10000
Complex/http_method,Hyperscan,128,381.44,10000
Complex/http_method,std::regex,128,2295.81,2000
Complex/http_method,CTRE-SIMD,256,22.08,10000
Complex/http_method,RE2,256,410.95,10000
Complex/http_method,PCRE2,256,91.82,10000
Complex/http_method,Hyperscan,256,660.67,10000
Complex/http_method,std::regex,256,4506.88,2000
Complex/http_method,CTRE-SIMD,512,26.2,10000
Complex/http_method,RE2,512,799.21,10000
Complex/http_method,PCRE2,512,166.02,10000
Complex/http_method,Hyperscan,512,1209.6,10000
Complex/http_method,std::regex,512,9171.05,2000
Complex/http_method,CTRE-SIMD,1024,37.42,10000
Complex/http_method,RE2,1024,1485.3,10000
Complex/http_method,PCRE2,1024,304.67,10000
Complex/http_method,Hyperscan,1024,2302.47,10000
Complex/http_method,std::regex,1024,19329.61,2000
Complex/http_method,CTRE-SIMD,2048,63.65,10000
Complex/http_method,RE2,2048,3043.43,10000
Complex/http_method,PCRE2,2048,579.96,10000
Complex/http_method,Hyperscan,2048,4508.62,10000
Complex/http_method,std::regex,2048,45504.0,2000
Complex/http_method,CTRE-SIMD,4096,108.41,10000
Complex/http_method,RE2,4096,5873.09,10000
Complex/http_method,PCRE2,4096,1130.0,10000
Complex/http_method,Hyperscan,4096,8884.57,10000
Complex/http_method,std::regex,4096,104966.35,2000
Complex/http_method,CTRE-SIMD,8192,197.25,10000
Complex/http_method,RE2,8192,11887.17,10000
Complex/http_method,PCRE2,8192,2231.38,10000
Complex/http_method,Hyperscan,8192,17657.24,10000
Complex/http_method,std::regex,8192,242827.13,2000
Complex/http_method,CTRE-SIMD,16384,382.45,10000
Complex/http_method,RE2,16384,23261.77,10000
Complex/http_method,PCRE2,16384,4436.86,10000
Complex/http_method,Hyperscan,16384,35285.14,10000
Complex/http_method,CTRE-SIMD,32768,851.16,10000
Complex/http_method,RE2,32768,46350.66,10000
Complex/http_method,PCRE2,32768,8858.42,10000
Complex/http_method,Hyperscan,32768,70373.08,10000
Complex/letters_digits,CTRE-SIMD,16,11.89,10000
Complex/letters_digits,RE2,16,75.72,10000
Complex/letters_digits,PCRE2,16,22.45,10000
Complex/letters_digits,Hyperscan,16,53.22,10000
Complex/letters_digits,std::regex,16,253.91,2000
Complex/letters_digits,CTRE-SIMD,32,13.47,10000
Complex/letters_digits,RE2,32,94.46,10000
Complex/letters_digits,PCRE2,32,28.73,10000
Complex/letters_digits,Hyperscan,32,83.85,10000
Complex/letters_digits,std::regex,32,731.38,2000
Complex/letters_digits,CTRE-SIMD,64,8.93,10000
Complex/letters_digits,RE2,64,140.28,10000
Complex/letters_digits,PCRE2,64,40.36,10000
Complex/letters_digits,Hyperscan,64,71.99,10000
Complex/letters_digits,std::regex,64,1351.78,2000
Complex/letters_digits,CTRE-SIMD,128,9.03,10000
Complex/letters_digits,RE2,128,228.71,10000
Complex/letters_digits,PCRE2,128,66.7,10000
Complex/letters_digits,Hyperscan,128,107.62,10000
Complex/letters_digits,std::regex,128,2746.13,2000
Complex/letters_digits,CTRE-SIMD,256,11.96,10000
Complex/letters_digits,RE2,256,406.96,10000
Complex/letters_digits,PCRE2,256,117.43,10000
Complex/letters_digits,Hyperscan,256,175.46,10000
Complex/letters_digits,std::regex,256,5143.09,2000
Complex/letters_digits,CTRE-SIMD,512,21.34,10000
Complex/letters_digits,RE2,512,762.55,10000
Complex/letters_digits,PCRE2,512,220.9,10000
Complex/letters_digits,Hyperscan,512,311.13,10000
Complex/letters_digits,std::regex,512,11161.74,2000
Complex/letters_digits,CTRE-SIMD,1024,33.6,10000
Complex/letters_digits,RE2,1024,1498.75,10000
Complex/letters_digits,PCRE2,1024,433.98,10000
Complex/letters_digits,Hyperscan,1024,587.06,10000
Complex/letters_digits,std::regex,1024,23324.55,2000
Complex/letters_digits,CTRE-SIMD,2048,55.36,10000
Complex/letters_digits,RE2,2048,2941.22,10000
Complex/letters_digits,PCRE2,2048,853.2,10000
Complex/letters_digits,Hyperscan,2048,1136.76,10000
Complex/letters_digits,std::regex,2048,47684.47,2000
Complex/letters_digits,CTRE-SIMD,4096,95.25,10000
Complex/letters_digits,RE2,4096,5820.67,10000
Complex/letters_digits,PCRE2,4096,1676.52,10000
Complex/letters_digits,Hyperscan,4096,2231.81,10000
Complex/letters_digits,std::regex,4096,96131.94,2000
Complex/letters_digits,CTRE-SIMD,8192,173.7,10000
Complex/letters_digits,RE2,8192,11556.92,10000
Complex/letters_digits,PCRE2,8192,3323.51,10000
Complex/letters_digits,Hyperscan,8192,4414.69,10000
Complex/letters_digits,std::regex,8192,234578.75,2000
Complex/letters_digits,CTRE-SIMD,16384,336.59,10000
Complex/letters_digits,RE2,16384,23106.26,10000
Complex/letters_digits,PCRE2,16384,6620.99,10000
Complex/letters_digits,Hyperscan,16384,8803.07,10000
Complex/letters_digits,CTRE-SIMD,32768,773.22,10000
Complex/letters_digits,RE2,32768,46229.58,10000
Complex/letters_digits,PCRE2,32768,13235.94,10000
Complex/letters_digits,Hyperscan,32768,17548.59,10000
Complex/http_header,CTRE-SIMD,16,10.35,10000
Complex/http_header,RE2,16,75.61,10000
Complex/http_header,PCRE2,16,27.35,10000
Complex/http_header,Hyperscan,16,53.01,10000
Complex/http_header,std::regex,16,302.5,2000
Complex/http_header,CTRE-SIMD,32,20.42,10000
Complex/http_header,RE2,32,93.68,10000
Complex/http_header,PCRE2,32,36.65,10000
Complex/http_header,Hyperscan,32,85.43,10000
Complex/http_header,std::regex,32,693.59,2000
Complex/http_header,CTRE-SIMD,64,11.2,10000
Complex/http_header,RE2,64,138.61,10000
Complex/http_header,PCRE2,64,54.05,10000
Complex/http_header,Hyperscan,64,144.14,10000
Complex/http_header,std::regex,64,1227.46,2000
Complex/http_header,CTRE-SIMD,128,16.95,10000
Complex/http_header,RE2,128,229.67,10000
Complex/http_header,PCRE2,128,89.66,10000
Complex/http_header,Hyperscan,128,338.07,10000
Complex/http_header,std::regex,128,2636.89,2000
Complex/http_header,CTRE-SIMD,256,14.86,10000
Complex/http_header,RE2,256,422.45,10000
Complex/http_header,PCRE2,256,158.05,10000
Complex/http_header,Hyperscan,256,582.28,10000
Complex/http_header,std::regex,256,4118.3,2000
Complex/http_header,CTRE-SIMD,512,27.55,10000
Complex/http_header,RE2,512,771.81,10000
Complex/http_header,PCRE2,512,297.96,10000
Complex/http_header,Hyperscan,512,1012.52,10000
Complex/http_header,std::regex,512,9250.46,2000
Complex/http_header,CTRE-SIMD,1024,39.19,10000
Complex/http_header,RE2,1024,1494.68,10000
Complex/http_header,PCRE2,1024,591.41,10000
Complex/http_header,Hyperscan,1024,1845.37,10000
Complex/http_header,std::regex,1024,20067.19,2000
Complex/http_header,CTRE-SIMD,2048,75.06,10000
Complex/http_header,RE2,2048,2924.12,10000
Complex/http_header,PCRE2,2048,1152.0,10000
Complex/http_header,Hyperscan,2048,3511.44,10000
Complex/http_header,std::regex,2048,49223.74,2000
Complex/http_header,CTRE-SIMD,4096,133.47,10000
Complex/http_header,RE2,4096,5848.97,10000
Complex/http_header,PCRE2,4096,2283.09,10000
Complex/http_header,Hyperscan,4096,6853.25,10000
Complex/http_header,std::regex,4096,95139.88,2000
Complex/http_header,CTRE-SIMD,8192,257.99,10000
Complex/http_header,RE2,8192,11540.03,10000
Complex/http_header,PCRE2,8192,4525.61,10000
Complex/http_header,Hyperscan,8192,13584.88,10000
Complex/http_header,std::regex,8192,243855.15,2000
Complex/http_header,CTRE-SIMD,16384,507.87,10000
Complex/http_header,RE2,16384,23149.74,10000
Complex/http_header,PCRE2,16384,9019.42,10000
Complex/http_header,Hyperscan,16384,27148.31,10000
Complex/http_header,CTRE-SIMD,32768,1039.11,10000
Complex/http_header,RE2,32768,46277.16,10000
Complex/http_header,PCRE2,32768,18152.68,10000
Complex/http_header,Hyperscan,32768,54346.39,10000
Complex/log_time,CTRE-SIMD,16,11.14,10000
Complex/log_time,RE2,16,75.81,10000
Complex/log_time,PCRE2,16,23.77,10000
Complex/log_time,Hyperscan,16,63.32,10000
Complex/log_time,std::regex,16,319.22,2000
Complex/log_time,CTRE-SIMD,32,15.6,10000
Complex/log_time,RE2,32,93.35,10000
Complex/log_time,PCRE2,32,31.05,10000
Complex/log_time,Hyperscan,32,86.94,10000
Complex/log_time,std::regex,32,697.63,2000
Complex/log_time,CTRE-SIMD,64,27.01,10000
Complex/log_time,RE2,64,138.97,10000
Complex/log_time,PCRE2,64,48.56,10000
Complex/log_time,Hyperscan,64,73.16,10000
Complex/log_time,std::regex,64,1360.02,2000
Complex/log_time,CTRE-SIMD,128,28.44,10000
Complex/log_time,RE2,128,228.81,10000
Complex/log_time,PCRE2,128,74.43,10000
Complex/log_time,Hyperscan,128,106.76,10000
Complex/log_time,std::regex,128,2840.97,2000
Complex/log_time,CTRE-SIMD,256,34.06,10000
Complex/log_time,RE2,256,414.3,10000
Complex/log_time,PCRE2,256,131.03,10000
Complex/log_time,Hyperscan,256,176.18,10000
Complex/log_time,std::regex,256,7016.79,2000
Complex/log_time,CTRE-SIMD,512,36.67,10000
Complex/log_time,RE2,512,778.96,10000
Complex/log_time,PCRE2,512,248.31,10000
Complex/log_time,Hyperscan,512,311.21,10000
Complex/log_time,std::regex,512,14376.93,2000
Complex/log_time,CTRE-SIMD,1024,50.43,10000
Complex/log_time,RE2,1024,1519.04,10000
Complex/log_time,PCRE2,1024,499.43,10000
Complex/log_time,Hyperscan,1024,587.67,10000
Complex/log_time,std::regex,1024,26479.58,2000
Complex/log_time,CTRE-SIMD,2048,70.0,10000
Complex/log_time,RE2,2048,2951.05,10000
Complex/log_time,PCRE2,2048,970.44,10000
Complex/log_time,Hyperscan,2048,1138.88,10000
Complex/log_time,std::regex,2048,58308.8,2000
Complex/log_time,CTRE-SIMD,4096,116.04,10000
Complex/log_time,RE2,4096,5845.7,10000
Complex/log_time,PCRE2,4096,1905.45,10000
Complex/log_time,Hyperscan,4096,2231.61,10000
Complex/log_time,std::regex,4096,110640.48,2000
Complex/log_time,CTRE-SIMD,8192,198.18,10000
Complex/log_time,RE2,8192,11769.92,10000
Complex/log_time,PCRE2,8192,3787.5,10000
Complex/log_time,Hyperscan,8192,4409.89,10000
Complex/log_time,std::regex,8192,258299.88,2000
Complex/log_time,CTRE-SIMD,16384,373.09,10000
Complex/log_time,RE2,16384,22964.64,10000
Complex/log_time,PCRE2,16384,7542.01,10000
Complex/log_time,Hyperscan,16384,8795.05,10000
Complex/log_time,CTRE-SIMD,32768,810.88,10000
Complex/log_time,RE2,32768,45939.58,10000
Complex/log_time,PCRE2,32768,15118.89,10000
Complex/log_time,Hyperscan,32768,17552.1,10000
