Pattern,Engine,Input_Size,Time_ns,Time_std,Time_min,Time_max,Time_median,Time_ci_lower,Time_ci_upper,Matches
RealWorld/ipv4,Hyperscan,16384,8795.28,7.14,8784.20,8803.17,8797.03,8786.41,8804.15,10000
RealWorld/ipv4,Hyperscan,2048,1135.24,1.38,1133.19,1136.75,1135.69,1133.53,1136.95,10000
RealWorld/ipv4,Hyperscan,256,177.13,1.07,176.25,178.91,176.75,175.81,178.46,10000
RealWorld/ipv4,Hyperscan,32,83.76,0.20,83.49,83.96,83.73,83.51,84.01,10000
RealWorld/ipv4,Hyperscan,32768,17573.94,2.79,17570.06,17576.70,17573.16,17570.48,17577.40,10000
RealWorld/ipv4,Hyperscan,4096,2230.31,1.36,2229.10,2232.48,2229.74,2228.63,2232.00,10000
RealWorld/ipv4,Hyperscan,512,311.31,0.75,310.75,312.60,311.05,310.39,312.24,10000
RealWorld/ipv4,Hyperscan,64,73.51,0.61,72.83,74.40,73.51,72.75,74.27,10000
RealWorld/ipv4,Hyperscan,8192,4417.18,1.86,4414.70,4418.96,4417.79,4414.87,4419.49,10000
RealWorld/ipv4,PCRE2,1024,515.82,1.16,514.19,517.45,515.79,514.38,517.25,10000
RealWorld/ipv4,PCRE2,128,74.40,0.48,73.60,74.88,74.55,73.80,75.00,10000
RealWorld/ipv4,PCRE2,16,24.57,0.54,24.13,25.24,24.21,23.90,25.24,10000
RealWorld/ipv4,PCRE2,16384,7874.83,24.49,7856.28,7903.25,7858.21,7844.43,7905.24,10000
RealWorld/ipv4,PCRE2,2048,1013.92,1.70,1011.66,1016.22,1013.47,1011.81,1016.04,10000
RealWorld/ipv4,PCRE2,256,135.04,0.30,134.68,135.45,134.96,134.66,135.42,10000
RealWorld/ipv4,PCRE2,32,30.62,0.30,30.27,30.89,30.82,30.24,31.00,10000
RealWorld/ipv4,PCRE2,32768,15725.32,38.59,15690.96,15769.71,15704.86,15677.41,15773.24,10000
RealWorld/ipv4,PCRE2,4096,2002.27,2.03,1999.97,2005.53,2001.94,1999.75,2004.79,10000
RealWorld/ipv4,PCRE2,512,256.09,0.63,255.10,256.68,256.32,255.32,256.87,10000
RealWorld/ipv4,PCRE2,64,44.05,0.64,43.51,44.99,43.79,43.25,44.84,10000
RealWorld/ipv4,PCRE2,8192,3961.02,5.26,3955.91,3969.22,3960.68,3954.49,3967.55,10000
RealWorld/ipv4,RE2,1024,1501.78,8.11,1495.72,1513.03,1496.18,1491.72,1511.84,10000
RealWorld/ipv4,RE2,128,229.00,1.82,227.14,231.73,228.36,226.75,231.26,10000
RealWorld/ipv4,RE2,16,73.24,0.32,72.81,73.56,73.41,72.84,73.63,10000
RealWorld/ipv4,RE2,16384,23012.11,44.06,22957.45,23052.90,23034.34,22957.41,23066.82,10000
RealWorld/ipv4,RE2,2048,2968.93,74.07,2927.35,3100.70,2934.13,2876.96,3060.90,10000
RealWorld/ipv4,RE2,256,411.32,5.44,407.00,420.27,410.24,404.56,418.08,10000
RealWorld/ipv4,RE2,32,94.43,0.67,93.55,95.13,94.35,93.60,95.27,10000
RealWorld/ipv4,RE2,32768,46061.39,44.55,46015.82,46116.80,46041.64,46006.07,46116.71,10000
RealWorld/ipv4,RE2,4096,5795.16,11.92,5780.29,5809.13,5800.32,5780.35,5809.96,10000
RealWorld/ipv4,RE2,512,779.90,5.34,775.49,787.53,776.79,773.27,786.53,10000
RealWorld/ipv4,RE2,64,139.32,1.69,137.74,142.16,139.04,137.22,141.41,10000
RealWorld/ipv4,RE2,8192,11515.45,29.18,11472.72,11547.78,11510.75,11479.23,11551.68,10000
RealWorld/ipv4,std::regex,1024,22729.78,922.73,21570.57,23668.54,23037.61,21584.06,23875.50,2000
RealWorld/ipv4,std::regex,128,2723.88,18.56,2702.86,2750.73,2726.79,2700.84,2746.93,2000
RealWorld/ipv4,std::regex,16,275.67,3.91,271.16,280.39,277.10,270.81,280.53,2000
RealWorld/ipv4,std::regex,2048,49788.11,2990.08,45538.00,53232.30,49543.16,46075.43,53500.79,2000
RealWorld/ipv4,std::regex,256,5667.68,169.78,5454.58,5873.70,5720.67,5456.87,5878.49,2000
RealWorld/ipv4,std::regex,32,623.78,6.34,618.54,634.05,621.37,615.90,631.65,2000
RealWorld/ipv4,std::regex,4096,111466.51,3970.95,108387.78,118147.78,110797.91,106535.92,116397.09,2000
RealWorld/ipv4,std::regex,512,10941.15,265.92,10594.88,11217.96,11019.21,10610.96,11271.33,2000
RealWorld/ipv4,std::regex,64,1230.70,67.01,1186.81,1348.15,1208.61,1147.50,1313.91,2000
RealWorld/ipv4,std::regex,8192,235762.05,5012.14,230656.88,241194.24,235157.30,229538.66,241985.44,2000
RealWorld/uuid,CTRE-Scalar,1024,3114.52,2.64,3111.74,3118.87,3113.83,3111.24,3117.79,10000
RealWorld/uuid,CTRE-Scalar,128,411.59,0.52,410.83,412.26,411.63,410.95,412.23,10000
RealWorld/uuid,CTRE-Scalar,16,18.10,1.63,17.20,20.98,17.26,16.07,20.12,10000
RealWorld/uuid,CTRE-Scalar,16384,49371.54,52.35,49290.17,49436.09,49378.73,49306.53,49436.55,10000
RealWorld/uuid,CTRE-Scalar,2048,6183.33,2.09,6181.34,6186.81,6183.16,6180.73,6185.92,10000
RealWorld/uuid,CTRE-Scalar,256,800.29,2.10,796.72,801.80,801.07,797.67,802.90,10000
RealWorld/uuid,CTRE-Scalar,32,49.31,4.76,46.73,57.81,47.23,43.39,55.22,10000
RealWorld/uuid,CTRE-Scalar,32768,98686.90,127.09,98476.74,98788.27,98750.53,98529.09,98844.70,10000
RealWorld/uuid,CTRE-Scalar,4096,12317.52,6.99,12307.00,12322.77,12321.56,12308.85,12326.19,10000
RealWorld/uuid,CTRE-Scalar,512,1575.26,1.11,1573.84,1576.47,1575.32,1573.88,1576.65,10000
RealWorld/uuid,CTRE-Scalar,64,200.20,1.74,198.98,203.21,199.76,198.04,202.36,10000
RealWorld/uuid,CTRE-Scalar,8192,24615.22,52.36,24570.37,24682.00,24581.93,24550.21,24680.22,10000
RealWorld/uuid,Hyperscan,1024,585.98,1.24,584.89,587.77,585.64,584.44,587.52,10000
RealWorld/uuid,Hyperscan,128,106.50,0.42,106.11,107.10,106.43,105.98,107.02,10000
