Pattern,Engine,Input_Size,Time_ns,Time_std,Time_min,Time_max,Time_median,Time_ci_lower,Time_ci_upper,Matches
RealWorld/uuid,CTRE-SIMD,64,55.89,0.74,55.21,57.15,55.74,54.97,56.82,10000
RealWorld/uuid,CTRE-SIMD,8192,228.28,1.15,226.93,230.03,228.30,226.85,229.70,10000
RealWorld/uuid,Hyperscan,1024,586.94,0.92,585.68,588.05,587.07,585.80,588.07,10000
RealWorld/uuid,Hyperscan,128,106.93,0.48,106.28,107.55,107.05,106.34,107.52,10000
RealWorld/uuid,Hyperscan,16,52.87,0.30,52.51,53.21,53.01,52.49,53.25,10000
RealWorld/uuid,Hyperscan,16384,8799.16,5.28,8792.10,8805.48,8799.81,8792.60,8805.71,10000
RealWorld/uuid,Hyperscan,2048,1135.59,1.96,1133.88,1138.94,1135.04,1133.16,1138.02,10000
RealWorld/uuid,Hyperscan,256,176.00,0.40,175.76,176.71,175.80,175.50,176.50,10000
RealWorld/uuid,Hyperscan,32,84.56,0.48,84.00,85.18,84.38,83.96,85.15,10000
RealWorld/uuid,Hyperscan,32768,17565.27,9.35,17555.14,17579.22,17564.74,17553.65,17576.88,10000
RealWorld/uuid,Hyperscan,4096,2231.01,2.53,2228.75,2234.77,2229.99,2227.86,2234.15,10000
RealWorld/uuid,Hyperscan,512,312.39,1.64,311.46,315.27,311.54,310.35,314.42,10000
RealWorld/uuid,Hyperscan,64,74.16,1.26,73.00,75.63,73.55,72.60,75.72,10000
RealWorld/uuid,Hyperscan,8192,4420.07,3.15,4417.75,4425.45,4419.58,4416.15,4423.98,10000
RealWorld/uuid,PCRE2,1024,556.15,3.97,552.34,561.83,555.20,551.22,561.08,10000
RealWorld/uuid,PCRE2,128,83.25,0.41,82.75,83.71,83.32,82.74,83.76,10000
RealWorld/uuid,PCRE2,16,26.25,0.03,26.22,26.28,26.27,26.22,26.29,10000
RealWorld/uuid,PCRE2,16384,8767.69,6.15,8759.23,8773.99,8766.54,8760.05,8775.34,10000
RealWorld/uuid,PCRE2,2048,1127.78,0.79,1126.63,1128.61,1128.15,1126.80,1128.77,10000
RealWorld/uuid,PCRE2,256,148.87,0.48,148.24,149.51,148.77,148.27,149.47,10000
RealWorld/uuid,PCRE2,32,35.66,0.34,35.39,36.18,35.46,35.24,36.09,10000
RealWorld/uuid,PCRE2,32768,17481.42,7.33,17471.70,17490.22,17481.28,17472.32,17490.53,10000
RealWorld/uuid,PCRE2,4096,2236.14,3.00,2232.62,2240.17,2235.90,2232.41,2239.86,10000
RealWorld/uuid,PCRE2,512,282.93,1.53,281.01,284.49,283.46,281.03,284.83,10000
RealWorld/uuid,PCRE2,64,51.50,0.47,51.08,52.24,51.36,50.91,52.08,10000
RealWorld/uuid,PCRE2,8192,4407.76,3.39,4404.05,4412.72,4408.33,4403.55,4411.96,10000
RealWorld/uuid,RE2,1024,1495.74,5.18,1489.68,1501.09,1495.94,1489.31,1502.17,10000
RealWorld/uuid,RE2,128,229.74,2.30,226.93,232.01,230.88,226.88,232.60,10000
RealWorld/uuid,RE2,16,74.97,1.06,74.19,76.84,74.61,73.65,76.30,10000
RealWorld/uuid,RE2,16384,22961.74,51.92,22911.81,23033.20,22941.59,22897.27,23026.20,10000
RealWorld/uuid,RE2,2048,2926.50,6.44,2921.82,2936.52,2922.38,2918.50,2934.50,10000
RealWorld/uuid,RE2,256,407.61,1.90,405.75,410.00,406.60,405.24,409.97,10000
RealWorld/uuid,RE2,32,94.50,0.67,93.95,95.64,94.35,93.66,95.33,10000
RealWorld/uuid,RE2,32768,45983.80,65.00,45899.87,46049.48,46016.50,45903.09,46064.51,10000
RealWorld/uuid,RE2,4096,5791.01,5.61,5784.95,5799.98,5790.97,5784.04,5797.98,10000
RealWorld/uuid,RE2,512,778.35,5.69,774.69,788.40,775.76,771.29,785.41,10000
RealWorld/uuid,RE2,64,138.61,0.44,138.05,139.23,138.61,138.07,139.15,10000
RealWorld/uuid,RE2,8192,11523.99,42.93,11498.69,11599.71,11506.22,11470.69,11577.29,10000
RealWorld/uuid,std::regex,1024,23506.28,386.07,23231.93,24165.39,23365.23,23026.91,23985.64,2000
RealWorld/uuid,std::regex,128,2762.31,5.36,2753.33,2767.79,2763.40,2755.66,2768.96,2000
RealWorld/uuid,std::regex,16,252.49,2.36,250.47,256.24,252.09,249.56,255.42,2000
RealWorld/uuid,std::regex,2048,48863.19,555.92,48278.25,49522.33,48633.84,48172.92,49553.45,2000
RealWorld/uuid,std::regex,256,5798.30,85.57,5719.17,5900.30,5770.19,5692.05,5904.56,2000
RealWorld/uuid,std::regex,32,505.53,1.30,503.39,506.77,505.68,503.91,507.15,2000
RealWorld/uuid,std::regex,4096,113233.53,2320.89,110597.67,116360.28,113533.02,110351.76,116115.30,2000
RealWorld/uuid,std::regex,512,12281.80,273.77,11969.54,12640.34,12307.68,11941.86,12621.73,2000
RealWorld/uuid,std::regex,64,1247.70,2.98,1244.46,1251.43,1247.07,1244.00,1251.39,2000
RealWorld/uuid,std::regex,8192,244301.98,6755.62,236566.47,254644.71,243763.02,235913.77,252690.20,2000
