Pattern,Engine,Input_Size,Time_ns,Time_std,Time_min,Time_max,Time_median,Time_ci_lower,Time_ci_upper,Matches
RealWorld/email,CTRE,256,144.48,0.30,144.24,144.94,144.34,144.10,144.85,10000
RealWorld/email,CTRE,32,17.11,0.20,17.01,17.47,17.02,16.86,17.36,10000
RealWorld/email,CTRE,32768,17748.36,13.38,17730.15,17762.01,17746.46,17731.75,17764.96,10000
RealWorld/email,CTRE,4096,2220.80,1.31,2219.74,2222.73,2220.06,2219.17,2222.43,10000
RealWorld/email,CTRE,512,290.20,0.35,289.72,290.67,290.16,289.77,290.64,10000
RealWorld/email,CTRE,64,35.44,0.49,34.98,36.11,35.37,34.83,36.05,10000
RealWorld/email,CTRE,8192,4430.17,4.49,4424.85,4434.74,4430.74,4424.59,4435.74,10000
RealWorld/email,Hyperscan,1024,585.78,0.89,584.72,586.96,585.82,584.67,586.89,10000
RealWorld/email,Hyperscan,128,107.28,0.52,106.71,107.95,107.40,106.63,107.93,10000
RealWorld/email,Hyperscan,16,52.70,0.22,52.49,53.06,52.68,52.42,52.98,10000
RealWorld/email,Hyperscan,16384,8796.90,5.35,8789.12,8802.94,8798.69,8790.27,8803.54,10000
RealWorld/email,Hyperscan,2048,1135.31,0.67,1134.28,1135.84,1135.62,1134.48,1136.14,10000
RealWorld/email,Hyperscan,256,176.00,1.91,174.00,178.89,175.39,173.62,178.38,10000
RealWorld/email,Hyperscan,32,83.66,0.36,83.31,84.10,83.47,83.21,84.11,10000
RealWorld/email,Hyperscan,32768,17568.86,7.83,17558.86,17579.93,17570.25,17559.13,17578.58,10000
RealWorld/email,Hyperscan,4096,2231.18,1.68,2229.49,2233.42,2231.45,2229.09,2233.27,10000
RealWorld/email,Hyperscan,512,312.07,0.59,311.09,312.63,312.22,311.33,312.81,10000
RealWorld/email,Hyperscan,64,74.38,1.01,73.37,76.08,74.10,73.12,75.64,10000
RealWorld/email,Hyperscan,8192,4420.17,1.85,4417.65,4421.98,4421.15,4417.87,4422.47,10000
RealWorld/email,PCRE2,1024,510.07,1.11,509.20,511.95,509.97,508.69,511.45,10000
RealWorld/email,PCRE2,128,74.84,2.11,72.40,77.43,73.93,72.22,77.46,10000
RealWorld/email,PCRE2,16,24.36,0.62,23.88,25.24,23.95,23.58,25.13,10000
RealWorld/email,PCRE2,16384,7724.73,7.81,7713.38,7735.41,7724.61,7715.03,7734.42,10000
RealWorld/email,PCRE2,2048,999.04,3.80,992.65,1002.48,1000.44,994.33,1003.76,10000
RealWorld/email,PCRE2,256,135.91,2.36,132.83,138.63,136.66,132.99,138.84,10000
RealWorld/email,PCRE2,32,31.07,0.74,30.03,31.87,31.30,30.16,31.98,10000
RealWorld/email,PCRE2,32768,15568.97,66.67,15511.20,15674.83,15565.87,15486.19,15651.76,10000
RealWorld/email,PCRE2,4096,1959.15,3.03,1956.62,1963.42,1957.51,1955.39,1962.91,10000
RealWorld/email,PCRE2,512,252.71,0.93,251.32,253.62,252.71,251.55,253.87,10000
RealWorld/email,PCRE2,64,46.89,1.54,45.09,48.90,46.61,44.98,48.81,10000
RealWorld/email,PCRE2,8192,3873.20,4.68,3866.54,3878.99,3873.33,3867.38,3879.01,10000
RealWorld/email,RE2,1024,1527.01,16.37,1509.06,1553.44,1526.12,1506.69,1547.33,10000
RealWorld/email,RE2,128,229.57,0.88,228.81,230.93,229.19,228.48,230.67,10000
RealWorld/email,RE2,16,74.65,0.43,74.33,75.30,74.38,74.11,75.18,10000
RealWorld/email,RE2,16384,23370.84,71.57,23281.53,23462.80,23360.68,23281.97,23459.70,10000
RealWorld/email,RE2,2048,2992.67,39.28,2941.78,3049.57,2988.94,2943.91,3041.44,10000
RealWorld/email,RE2,256,415.68,6.12,411.27,426.10,413.04,408.07,423.28,10000
RealWorld/email,RE2,32,94.40,0.92,93.17,95.63,94.30,93.26,95.55,10000
RealWorld/email,RE2,32768,46743.41,82.26,46645.37,46828.84,46737.88,46641.26,46845.55,10000
RealWorld/email,RE2,4096,5859.51,34.79,5810.22,5885.83,5883.04,5816.32,5902.71,10000
RealWorld/email,RE2,512,797.44,12.02,784.76,817.33,794.36,782.52,812.36,10000
RealWorld/email,RE2,64,140.04,1.14,138.27,141.32,140.17,138.63,141.45,10000
RealWorld/email,RE2,8192,11649.14,34.40,11621.17,11687.52,11629.43,11606.43,11691.85,10000
RealWorld/email,std::regex,1024,23193.44,316.32,22927.70,23742.24,23108.98,22800.68,23586.20,2000
RealWorld/email,std::regex,128,2755.02,50.33,2714.40,2834.98,2727.54,2692.53,2817.52,2000
RealWorld/email,std::regex,16,267.66,20.74,238.51,290.50,270.70,241.90,293.41,2000
