Pattern,Engine,Input_Size,Time_ns,Time_std,Time_min,Time_max,Time_median,Time_ci_lower,Time_ci_upper,Matches
Complex/http_header,PCRE2,32768,18097.60,18.67,18068.41,18115.30,18097.17,18074.42,18120.78,10000
Complex/http_header,PCRE2,4096,2285.43,3.57,2282.05,2291.29,2284.83,2281.00,2289.85,10000
Complex/http_header,PCRE2,512,297.50,0.50,296.74,298.07,297.66,296.88,298.13,10000
Complex/http_header,PCRE2,64,54.22,0.62,53.42,54.98,54.17,53.44,54.99,10000
Complex/http_header,PCRE2,8192,4535.07,20.66,4524.39,4571.99,4526.34,4509.42,4560.73,10000
Complex/http_header,RE2,1024,1498.09,6.36,1493.03,1509.15,1495.54,1490.19,1505.99,10000
Complex/http_header,RE2,128,229.33,1.74,227.71,232.19,228.96,227.17,231.49,10000
Complex/http_header,RE2,16,75.02,0.39,74.51,75.47,74.89,74.54,75.50,10000
Complex/http_header,RE2,16384,23142.13,140.52,23043.29,23385.04,23074.94,22967.66,23316.61,10000
Complex/http_header,RE2,2048,2942.04,10.59,2928.40,2955.83,2941.00,2928.89,2955.19,10000
Complex/http_header,RE2,256,413.42,8.45,406.08,424.81,408.49,402.93,423.91,10000
Complex/http_header,RE2,32,93.56,0.29,93.21,93.82,93.71,93.20,93.92,10000
Complex/http_header,RE2,32768,46265.23,100.54,46097.47,46363.47,46295.36,46140.39,46390.08,10000
Complex/http_header,RE2,4096,6834.71,2209.94,5809.28,10787.73,5858.99,4090.70,9578.71,10000
Complex/http_header,RE2,512,773.06,12.82,764.31,795.54,768.74,757.14,788.99,10000
Complex/http_header,RE2,64,138.30,0.34,137.81,138.73,138.27,137.87,138.72,10000
Complex/http_header,RE2,8192,11579.27,42.59,11544.29,11647.42,11563.56,11526.39,11632.16,10000
Complex/http_header,std::regex,1024,17433.08,1565.79,15705.67,19697.72,17213.07,15488.89,19377.27,2000
Complex/http_header,std::regex,128,2591.54,79.95,2529.30,2726.22,2568.75,2492.28,2690.81,2000
Complex/http_header,std::regex,16,270.72,15.96,250.09,287.05,267.20,250.90,290.54,2000
Complex/http_header,std::regex,2048,38713.71,4123.54,33660.38,45138.07,37977.02,33593.66,43833.77,2000
Complex/http_header,std::regex,256,4221.26,617.46,3566.05,4876.11,4413.32,3454.58,4987.95,2000
Complex/http_header,std::regex,32,544.96,97.10,422.34,658.86,547.93,424.39,665.52,2000
Complex/http_header,std::regex,4096,93099.22,5601.34,85166.69,97507.72,96372.01,86144.24,100054.20,2000
Complex/http_header,std::regex,512,8580.10,1069.56,7478.86,9961.15,8530.47,7252.07,9908.14,2000
Complex/http_header,std::regex,64,1088.23,65.88,970.62,1122.36,1118.08,1006.43,1170.03,2000
Complex/http_header,std::regex,8192,219844.12,11602.26,211536.34,238018.46,212689.45,205438.01,234250.22,2000
Complex/http_method,CTRE,1024,557.20,0.74,556.26,558.16,557.35,556.28,558.12,10000
Complex/http_method,CTRE,128,69.15,0.45,68.79,69.82,68.93,68.59,69.70,10000
Complex/http_method,CTRE,16,9.14,0.18,9.04,9.45,9.07,8.92,9.36,10000
Complex/http_method,CTRE,16384,9059.77,22.31,9032.05,9087.59,9067.62,9032.08,9087.47,10000
Complex/http_method,CTRE,2048,1126.14,2.22,1123.46,1128.77,1126.78,1123.39,1128.89,10000
Complex/http_method,CTRE,256,139.00,0.38,138.56,139.60,138.95,138.52,139.47,10000
Complex/http_method,CTRE,32,18.67,0.15,18.48,18.89,18.66,18.49,18.85,10000
Complex/http_method,CTRE,32768,19009.63,60.55,18933.23,19072.75,19011.73,18934.45,19084.82,10000
Complex/http_method,CTRE,4096,2253.80,3.22,2249.38,2256.71,2254.65,2249.80,2257.81,10000
Complex/http_method,CTRE,512,275.04,0.85,273.71,275.78,275.45,273.98,276.09,10000
Complex/http_method,CTRE,64,34.67,0.43,34.31,35.36,34.62,34.14,35.20,10000
Complex/http_method,CTRE,8192,4522.68,4.91,4517.34,4530.39,4520.95,4516.59,4528.77,10000
Complex/http_method,Hyperscan,1024,2304.23,2.60,2301.40,2306.80,2305.32,2301.00,2307.47,10000
Complex/http_method,Hyperscan,128,380.91,0.86,379.68,381.84,381.08,379.85,381.98,10000
Complex/http_method,Hyperscan,16,54.31,0.46,53.88,55.05,54.14,53.74,54.87,10000
