Pattern,Engine,Input_Size,Time_ns,Time_std,Time_min,Time_max,Time_median,Time_ci_lower,Time_ci_upper,Matches
NonMatch/digits_on_letters,std::regex,2048,54.57,1.63,52.81,56.03,55.19,52.54,56.59,0
NonMatch/digits_on_letters,std::regex,256,56.84,4.34,52.81,62.37,55.96,51.45,62.22,0
NonMatch/digits_on_letters,std::regex,32,54.55,2.52,52.81,58.34,52.82,51.42,57.67,0
NonMatch/digits_on_letters,std::regex,4096,56.59,2.56,52.82,58.89,58.08,53.41,59.78,0
NonMatch/digits_on_letters,std::regex,512,54.52,2.42,52.82,58.11,52.89,51.52,57.52,0
NonMatch/digits_on_letters,std::regex,64,55.55,2.65,52.81,58.10,55.98,52.27,58.84,0
NonMatch/digits_on_letters,std::regex,8192,54.04,1.56,52.81,56.19,53.17,52.11,55.97,0
NonMatch/dom_alt,CTRE-SIMD,1024,1.79,0.06,1.74,1.86,1.75,1.72,1.86,0
NonMatch/dom_alt,CTRE-SIMD,128,1.58,0.11,1.47,1.74,1.55,1.45,1.71,0
NonMatch/dom_alt,CTRE-SIMD,16,1.66,0.01,1.65,1.67,1.65,1.64,1.67,0
NonMatch/dom_alt,CTRE-SIMD,16384,1.96,0.08,1.85,2.05,1.98,1.86,2.05,0
NonMatch/dom_alt,CTRE-SIMD,2048,1.85,0.05,1.79,1.89,1.88,1.79,1.91,0
NonMatch/dom_alt,CTRE-SIMD,256,1.75,0.07,1.62,1.80,1.77,1.66,1.84,0
NonMatch/dom_alt,CTRE-SIMD,32,1.46,0.04,1.41,1.50,1.48,1.41,1.51,0
NonMatch/dom_alt,CTRE-SIMD,32768,1.69,0.10,1.58,1.81,1.68,1.58,1.81,0
NonMatch/dom_alt,CTRE-SIMD,4096,1.99,0.08,1.87,2.05,2.02,1.89,2.08,0
NonMatch/dom_alt,CTRE-SIMD,512,1.69,0.07,1.59,1.77,1.70,1.60,1.78,0
NonMatch/dom_alt,CTRE-SIMD,64,1.66,0.05,1.61,1.72,1.62,1.59,1.72,0
NonMatch/dom_alt,CTRE-SIMD,8192,2.00,0.04,1.94,2.06,1.99,1.94,2.05,0
NonMatch/dom_alt,Hyperscan,1024,7.26,0.09,7.17,7.36,7.23,7.14,7.38,0
NonMatch/dom_alt,Hyperscan,128,7.41,0.26,7.28,7.87,7.29,7.09,7.73,0
NonMatch/dom_alt,Hyperscan,16,7.36,0.27,7.15,7.67,7.18,7.03,7.69,0
NonMatch/dom_alt,Hyperscan,16384,8.03,0.71,7.60,9.29,7.77,7.15,8.91,0
NonMatch/dom_alt,Hyperscan,2048,7.32,0.21,7.18,7.68,7.24,7.06,7.58,0
