Pattern,Engine,Input_Size,Time_ns,Time_std,Time_min,Time_max,Time_median,Time_ci_lower,Time_ci_upper,Matches
Simple/digits,CTRE-SIMD,1024,20.57,0.51,19.98,21.13,20.56,19.94,21.20,10000
Simple/digits,CTRE-SIMD,128,3.37,0.35,3.18,4.00,3.20,2.93,3.81,10000
Simple/digits,CTRE-SIMD,16,8.06,0.52,7.82,9.00,7.83,7.41,8.71,10000
Simple/digits,CTRE-SIMD,16384,314.78,0.96,314.06,316.29,314.27,313.59,315.97,10000
Simple/digits,CTRE-SIMD,2048,40.29,0.77,39.74,41.62,39.96,39.32,41.25,10000
Simple/digits,CTRE-SIMD,256,5.79,0.02,5.77,5.81,5.79,5.77,5.81,10000
Simple/digits,CTRE-SIMD,32,2.92,0.00,2.92,2.92,2.92,0.00,nan,10000
Simple/digits,CTRE-SIMD,32768,751.94,4.29,745.94,757.76,751.50,746.60,757.27,10000
Simple/digits,CTRE-SIMD,4096,78.69,0.65,78.07,79.72,78.64,77.89,79.50,10000
Simple/digits,CTRE-SIMD,512,10.26,0.11,10.10,10.36,10.30,10.13,10.40,10000
Simple/digits,CTRE-SIMD,64,2.19,0.01,2.18,2.20,2.19,2.18,2.20,10000
Simple/digits,CTRE-SIMD,8192,157.61,4.03,154.71,164.57,156.45,152.62,162.61,10000
Simple/digits,Hyperscan,1024,587.11,1.58,585.74,589.80,586.61,585.15,589.07,10000
Simple/digits,Hyperscan,128,106.96,0.73,106.16,107.99,106.79,106.05,107.86,10000
Simple/digits,Hyperscan,16,53.31,0.71,52.61,54.48,53.21,52.43,54.19,10000
Simple/digits,Hyperscan,16384,8797.63,2.83,8794.04,8800.53,8798.95,8794.12,8801.15,10000
Simple/digits,Hyperscan,2048,1135.71,2.13,1134.04,1139.09,1134.78,1133.07,1138.35,10000
Simple/digits,Hyperscan,256,175.68,1.08,174.71,177.25,175.18,174.34,177.03,10000
Simple/digits,Hyperscan,32,84.91,1.06,84.25,86.77,84.38,83.59,86.22,10000
Simple/digits,Hyperscan,32768,17568.97,8.83,17557.48,17580.94,17570.49,17558.02,17579.93,10000
Simple/digits,Hyperscan,4096,2237.99,17.66,2228.20,2269.27,2229.50,2216.06,2259.92,10000
Simple/digits,Hyperscan,512,312.95,1.75,311.61,316.02,312.35,310.78,315.12,10000
Simple/digits,Hyperscan,64,72.95,0.80,71.98,73.90,73.22,71.96,73.94,10000
Simple/digits,Hyperscan,8192,4418.33,1.86,4416.71,4420.46,4417.12,4416.01,4420.64,10000
Simple/digits,PCRE2,1024,301.01,0.90,300.31,302.56,300.65,299.90,302.13,10000
Simple/digits,PCRE2,128,52.26,0.65,51.73,53.34,52.15,51.45,53.06,10000
Simple/digits,PCRE2,16,22.42,0.64,21.81,23.41,22.24,21.63,23.21,10000
Simple/digits,PCRE2,16384,4432.26,4.22,4428.21,4439.01,4431.49,4427.03,4437.49,10000
Simple/digits,PCRE2,2048,576.41,1.27,574.92,578.09,576.47,574.83,577.99,10000
Simple/digits,PCRE2,256,87.06,0.27,86.78,87.42,86.97,86.72,87.39,10000
Simple/digits,PCRE2,32,27.20,0.47,26.60,27.84,27.27,26.62,27.78,10000
Simple/digits,PCRE2,32768,8856.31,8.69,8848.13,8870.28,8853.94,8845.52,8867.10,10000
Simple/digits,PCRE2,4096,1131.57,7.30,1125.59,1143.68,1128.35,1122.51,1140.63,10000
Simple/digits,PCRE2,512,163.05,1.46,162.16,165.63,162.51,161.24,164.86,10000
Simple/digits,PCRE2,64,36.33,2.59,34.90,40.94,35.37,33.10,39.55,10000
Simple/digits,PCRE2,8192,2228.16,2.84,2224.08,2231.19,2229.21,2224.63,2231.69,10000
