Pattern,Engine,Input_Size,Time_ns,Time_std,Time_min,Time_max,Time_median,Time_ci_lower,Time_ci_upper,Matches
Simple/digits,CTRE,128,71.19,0.31,70.69,71.42,71.33,70.81,71.57,10000
Simple/digits,CTRE,16,7.93,1.19,7.39,10.06,7.40,6.45,9.41,10000
Simple/digits,CTRE,16384,9301.69,10.22,9289.85,9312.21,9305.87,9289.00,9314.38,10000
Simple/digits,CTRE,2048,1169.00,0.96,1167.71,1170.14,1168.82,1167.80,1170.19,10000
Simple/digits,CTRE,256,143.57,2.61,139.30,146.45,144.13,140.32,146.82,10000
Simple/digits,CTRE,32,16.55,0.06,16.51,16.66,16.52,16.47,16.63,10000
Simple/digits,CTRE,32768,18592.78,17.50,18570.13,18607.85,18603.94,18571.05,18614.51,10000
Simple/digits,CTRE,4096,2331.46,3.03,2328.95,2336.65,2330.76,2327.70,2335.22,10000
Simple/digits,CTRE,512,290.83,5.51,282.34,295.17,293.94,283.99,297.67,10000
Simple/digits,CTRE,64,35.28,0.58,34.62,36.01,35.51,34.57,36.00,10000
Simple/digits,CTRE,8192,4655.94,3.89,4649.67,4660.30,4656.93,4651.11,4660.76,10000
Simple/digits,Hyperscan,1024,586.46,1.00,585.48,587.84,586.62,585.22,587.70,10000
Simple/digits,Hyperscan,128,107.05,0.69,106.63,108.26,106.79,106.19,107.90,10000
Simple/digits,Hyperscan,16,53.71,1.25,52.70,55.52,52.99,52.15,55.27,10000
Simple/digits,Hyperscan,16384,8800.15,6.95,8789.41,8808.02,8801.22,8791.51,8808.78,10000
Simple/digits,Hyperscan,2048,1138.18,5.52,1133.54,1147.59,1137.28,1131.33,1145.04,10000
Simple/digits,Hyperscan,256,175.61,0.88,174.75,176.91,175.74,174.52,176.71,10000
Simple/digits,Hyperscan,32,84.32,0.26,84.08,84.69,84.22,84.00,84.65,10000
Simple/digits,Hyperscan,32768,17570.95,3.51,17567.00,17574.69,17569.35,17566.59,17575.30,10000
Simple/digits,Hyperscan,4096,2228.24,1.49,2226.59,2229.86,2227.90,2226.39,2230.09,10000
Simple/digits,Hyperscan,512,311.78,0.67,310.90,312.77,311.80,310.95,312.61,10000
Simple/digits,Hyperscan,64,73.55,0.45,72.82,73.95,73.67,72.99,74.11,10000
Simple/digits,Hyperscan,8192,4420.20,0.62,4419.65,4421.23,4419.91,4419.43,4420.98,10000
Simple/digits,PCRE2,1024,301.45,1.44,300.62,304.01,300.87,299.67,303.24,10000
Simple/digits,PCRE2,128,52.84,0.68,51.97,53.84,52.68,51.99,53.68,10000
Simple/digits,PCRE2,16,22.33,0.40,21.85,22.74,22.36,21.83,22.82,10000
Simple/digits,PCRE2,16384,4433.01,4.58,4425.87,4436.31,4435.77,4427.33,4438.70,10000
Simple/digits,PCRE2,2048,577.58,1.85,575.82,580.72,577.14,575.28,579.87,10000
Simple/digits,PCRE2,256,86.70,0.69,85.59,87.25,87.08,85.84,87.56,10000
Simple/digits,PCRE2,32,26.69,0.45,26.43,27.50,26.52,26.13,27.26,10000
Simple/digits,PCRE2,32768,8850.07,2.14,8846.50,8852.30,8850.50,8847.41,8852.73,10000
Simple/digits,PCRE2,4096,1127.97,1.06,1127.09,1129.74,1127.51,1126.65,1129.29,10000
Simple/digits,PCRE2,512,161.93,0.55,161.44,162.79,161.79,161.25,162.62,10000
Simple/digits,PCRE2,64,35.81,0.51,35.17,36.59,35.80,35.18,36.45,10000
Simple/digits,PCRE2,8192,2231.04,6.83,2226.95,2243.10,2227.84,2222.56,2239.52,10000
Simple/digits,RE2,1024,1511.68,21.15,1487.71,1544.83,1506.06,1485.42,1537.94,10000
Simple/digits,RE2,128,231.07,6.25,226.20,241.93,229.65,223.32,238.83,10000
Simple/digits,RE2,16,74.52,1.31,73.33,76.73,74.24,72.89,76.15,10000
Simple/digits,RE2,16384,23093.88,158.69,22973.12,23319.02,22994.67,22896.84,23290.92,10000
Simple/digits,RE2,2048,2928.79,23.57,2909.33,2967.16,2916.20,2899.52,2958.05,10000
